Journée gazière;Nom Région;Production journalière biométhane (MWh - 0°C);Opérateur de transport
20/01/2019;Auvergne-Rhône-Alpes;125.786;Zone GRTgaz
27/12/2016;Auvergne-Rhône-Alpes;55.574999999999996;Zone GRTgaz
30/06/2018;Auvergne-Rhône-Alpes;126.745;Zone GRTgaz
10/06/2020;Auvergne-Rhône-Alpes;235.99999999999997;Zone GRTgaz
11/04/2018;Auvergne-Rhône-Alpes;109.415;Zone GRTgaz
24/10/2016;Auvergne-Rhône-Alpes;31.050999999999995;Zone GRTgaz
07/11/2017;Auvergne-Rhône-Alpes;118.141;Zone GRTgaz
07/09/2023;Auvergne-Rhône-Alpes;1379.084;Zone GRTgaz
20/10/2023;Auvergne-Rhône-Alpes;1506.307;Zone GRTgaz
02/04/2019;Auvergne-Rhône-Alpes;161.089;Zone GRTgaz
25/09/2022;Auvergne-Rhône-Alpes;1001.82;Zone GRTgaz
03/04/2022;Auvergne-Rhône-Alpes;952.91;Zone GRTgaz
19/09/2023;Auvergne-Rhône-Alpes;1364.769;Zone GRTgaz
14/07/2022;Auvergne-Rhône-Alpes;1007.919;Zone GRTgaz
06/02/2023;Auvergne-Rhône-Alpes;1351.893;Zone GRTgaz
17/02/2019;Auvergne-Rhône-Alpes;160.867;Zone GRTgaz
22/08/2019;Auvergne-Rhône-Alpes;174.415;Zone GRTgaz
19/05/2023;Auvergne-Rhône-Alpes;1346.2;Zone GRTgaz
29/03/2019;Auvergne-Rhône-Alpes;167.742;Zone GRTgaz
20/05/2020;Auvergne-Rhône-Alpes;250.697;Zone GRTgaz
06/11/2020;Auvergne-Rhône-Alpes;329.192;Zone GRTgaz
03/06/2020;Auvergne-Rhône-Alpes;263.642;Zone GRTgaz
03/12/2024;Auvergne-Rhône-Alpes;1977.1051428000003;Zone GRTgaz
05/11/2021;Auvergne-Rhône-Alpes;745.052;Zone GRTgaz
20/10/2022;Auvergne-Rhône-Alpes;1170.462;Zone GRTgaz
09/10/2020;Auvergne-Rhône-Alpes;290.892;Zone GRTgaz
02/10/2023;Auvergne-Rhône-Alpes;1422.784;Zone GRTgaz
08/08/2023;Auvergne-Rhône-Alpes;1276.066;Zone GRTgaz
10/04/2021;Auvergne-Rhône-Alpes;455.593;Zone GRTgaz
05/11/2022;Auvergne-Rhône-Alpes;1142.936;Zone GRTgaz
01/07/2019;Auvergne-Rhône-Alpes;164.42;Zone GRTgaz
01/04/2021;Auvergne-Rhône-Alpes;421.073;Zone GRTgaz
10/11/2022;Auvergne-Rhône-Alpes;1204.541;Zone GRTgaz
07/03/2019;Auvergne-Rhône-Alpes;120.724;Zone GRTgaz
09/05/2024;Auvergne-Rhône-Alpes;1729.1711861999997;Zone GRTgaz
03/09/2021;Auvergne-Rhône-Alpes;552.339;Zone GRTgaz
10/02/2018;Auvergne-Rhône-Alpes;108.535;Zone GRTgaz
28/07/2020;Auvergne-Rhône-Alpes;261.082;Zone GRTgaz
20/10/2024;Auvergne-Rhône-Alpes;1672.8020063999995;Zone GRTgaz
16/01/2023;Auvergne-Rhône-Alpes;1334.231;Zone GRTgaz
14/07/2019;Auvergne-Rhône-Alpes;176.181;Zone GRTgaz
05/03/2021;Auvergne-Rhône-Alpes;422.043;Zone GRTgaz
06/04/2023;Auvergne-Rhône-Alpes;1333.865;Zone GRTgaz
14/02/2024;Auvergne-Rhône-Alpes;1674.5826240000001;Zone GRTgaz
30/11/2020;Auvergne-Rhône-Alpes;363.27;Zone GRTgaz
14/11/2023;Auvergne-Rhône-Alpes;1562.271;Zone GRTgaz
20/01/2020;Auvergne-Rhône-Alpes;256.482;Zone GRTgaz
15/07/2021;Auvergne-Rhône-Alpes;455.986;Zone GRTgaz
24/06/2021;Auvergne-Rhône-Alpes;474.079;Zone GRTgaz
05/02/2024;Auvergne-Rhône-Alpes;1696.6067382;Zone GRTgaz
15/12/2023;Auvergne-Rhône-Alpes;1549.356;Zone GRTgaz
11/10/2023;Auvergne-Rhône-Alpes;1443.466;Zone GRTgaz
15/08/2019;Auvergne-Rhône-Alpes;172.782;Zone GRTgaz
19/05/2022;Auvergne-Rhône-Alpes;1079.443;Zone GRTgaz
22/01/2023;Auvergne-Rhône-Alpes;1255.928;Zone GRTgaz
25/06/2020;Auvergne-Rhône-Alpes;261.626;Zone GRTgaz
04/04/2022;Auvergne-Rhône-Alpes;995.941;Zone GRTgaz
04/11/2024;Auvergne-Rhône-Alpes;1758.1342949999998;Zone GRTgaz
01/05/2024;Auvergne-Rhône-Alpes;1741.2184278;Zone GRTgaz
19/03/2017;Auvergne-Rhône-Alpes;112.861;Zone GRTgaz
14/08/2020;Auvergne-Rhône-Alpes;283.93;Zone GRTgaz
26/11/2023;Auvergne-Rhône-Alpes;1456.936;Zone GRTgaz
05/08/2022;Auvergne-Rhône-Alpes;1045.053;Zone GRTgaz
12/01/2018;Auvergne-Rhône-Alpes;142.287;Zone GRTgaz
03/12/2020;Auvergne-Rhône-Alpes;382.08;Zone GRTgaz
27/10/2023;Auvergne-Rhône-Alpes;1345.499;Zone GRTgaz
13/05/2021;Auvergne-Rhône-Alpes;360.021;Zone GRTgaz
05/02/2021;Auvergne-Rhône-Alpes;336.584;Zone GRTgaz
18/10/2023;Auvergne-Rhône-Alpes;1517.568;Zone GRTgaz
06/01/2021;Auvergne-Rhône-Alpes;304.035;Zone GRTgaz
16/08/2023;Auvergne-Rhône-Alpes;1256.715;Zone GRTgaz
19/02/2023;Auvergne-Rhône-Alpes;1342.581;Zone GRTgaz
11/11/2023;Auvergne-Rhône-Alpes;1474.951;Zone GRTgaz
18/08/2021;Auvergne-Rhône-Alpes;541.566;Zone GRTgaz
29/08/2023;Auvergne-Rhône-Alpes;1273.113;Zone GRTgaz
13/06/2024;Auvergne-Rhône-Alpes;1831.9928291999997;Zone GRTgaz
19/02/2019;Auvergne-Rhône-Alpes;143.511;Zone GRTgaz
29/11/2021;Auvergne-Rhône-Alpes;729.952;Zone GRTgaz
26/03/2022;Auvergne-Rhône-Alpes;921.315;Zone GRTgaz
13/07/2024;Auvergne-Rhône-Alpes;1759.4386776;Zone GRTgaz
18/06/2022;Auvergne-Rhône-Alpes;917.786;Zone GRTgaz
28/01/2020;Auvergne-Rhône-Alpes;249.984;Zone GRTgaz
11/10/2020;Auvergne-Rhône-Alpes;286.624;Zone GRTgaz
10/07/2023;Auvergne-Rhône-Alpes;1245.212;Zone GRTgaz
15/01/2019;Auvergne-Rhône-Alpes;119.794;Zone GRTgaz
16/12/2021;Auvergne-Rhône-Alpes;804.489;Zone GRTgaz
28/08/2023;Auvergne-Rhône-Alpes;1294.914;Zone GRTgaz
08/09/2023;Auvergne-Rhône-Alpes;1402.664;Zone GRTgaz
10/03/2024;Auvergne-Rhône-Alpes;1610.085366;Zone GRTgaz
19/09/2021;Auvergne-Rhône-Alpes;594.829;Zone GRTgaz
13/03/2022;Auvergne-Rhône-Alpes;900.607;Zone GRTgaz
06/07/2024;Auvergne-Rhône-Alpes;1805.6264544;Zone GRTgaz
27/06/2018;Auvergne-Rhône-Alpes;104.73299999999999;Zone GRTgaz
27/06/2024;Auvergne-Rhône-Alpes;1794.8214342;Zone GRTgaz
01/04/2024;Auvergne-Rhône-Alpes;1653.6593646;Zone GRTgaz
03/05/2022;Auvergne-Rhône-Alpes;1096.112;Zone GRTgaz
18/06/2024;Auvergne-Rhône-Alpes;1847.59128;Zone GRTgaz
18/07/2018;Auvergne-Rhône-Alpes;138.507;Zone GRTgaz
08/03/2020;Auvergne-Rhône-Alpes;267.915;Zone GRTgaz
28/02/2024;Auvergne-Rhône-Alpes;1704.8160269999998;Zone GRTgaz
11/08/2024;Auvergne-Rhône-Alpes;1561.1594885999998;Zone GRTgaz
09/02/2021;Auvergne-Rhône-Alpes;354.988;Zone GRTgaz
07/11/2023;Auvergne-Rhône-Alpes;1473.181;Zone GRTgaz
29/05/2021;Auvergne-Rhône-Alpes;426.31699999999995;Zone GRTgaz
06/11/2021;Auvergne-Rhône-Alpes;735.241;Zone GRTgaz
04/08/2024;Auvergne-Rhône-Alpes;1555.9820622;Zone GRTgaz
19/01/2021;Auvergne-Rhône-Alpes;373.001;Zone GRTgaz
07/03/2022;Auvergne-Rhône-Alpes;873.369;Zone GRTgaz
17/01/2019;Auvergne-Rhône-Alpes;116.209;Zone GRTgaz
04/02/2024;Auvergne-Rhône-Alpes;1728.3841452000001;Zone GRTgaz
28/01/2023;Auvergne-Rhône-Alpes;1357.663;Zone GRTgaz
31/12/2018;Auvergne-Rhône-Alpes;110.23;Zone GRTgaz
09/07/2018;Auvergne-Rhône-Alpes;127.939;Zone GRTgaz
07/12/2023;Auvergne-Rhône-Alpes;1508.114;Zone GRTgaz
04/03/2023;Auvergne-Rhône-Alpes;1241.799;Zone GRTgaz
14/03/2020;Auvergne-Rhône-Alpes;276.87799999999993;Zone GRTgaz
04/12/2021;Auvergne-Rhône-Alpes;824.76;Zone GRTgaz
19/10/2020;Auvergne-Rhône-Alpes;315.671;Zone GRTgaz
06/04/2017;Auvergne-Rhône-Alpes;114.626;Zone GRTgaz
17/09/2017;Auvergne-Rhône-Alpes;87.001;Zone GRTgaz
02/10/2016;Auvergne-Rhône-Alpes;33.63199999999999;Zone GRTgaz
10/06/2017;Auvergne-Rhône-Alpes;91.05699999999999;Zone GRTgaz
19/12/2016;Auvergne-Rhône-Alpes;58.423;Zone GRTgaz
13/03/2018;Auvergne-Rhône-Alpes;137.201;Zone GRTgaz
19/09/2017;Auvergne-Rhône-Alpes;97.072;Zone GRTgaz
11/12/2016;Auvergne-Rhône-Alpes;50.581;Zone GRTgaz
31/01/2023;Auvergne-Rhône-Alpes;1378.776;Zone GRTgaz
21/04/2023;Auvergne-Rhône-Alpes;1396.949;Zone GRTgaz
18/09/2019;Auvergne-Rhône-Alpes;181.82;Zone GRTgaz
04/07/2018;Auvergne-Rhône-Alpes;131.127;Zone GRTgaz
16/12/2019;Auvergne-Rhône-Alpes;219.251;Zone GRTgaz
29/09/2024;Auvergne-Rhône-Alpes;1758.9945257999998;Zone GRTgaz
19/10/2021;Auvergne-Rhône-Alpes;584.351;Zone GRTgaz
16/05/2022;Auvergne-Rhône-Alpes;1003.798;Zone GRTgaz
29/12/2022;Auvergne-Rhône-Alpes;1269.972;Zone GRTgaz
18/05/2024;Auvergne-Rhône-Alpes;1744.6032053999998;Zone GRTgaz
13/08/2024;Auvergne-Rhône-Alpes;1697.5902887999998;Zone GRTgaz
11/01/2024;Auvergne-Rhône-Alpes;1573.4342266;Zone GRTgaz
28/05/2020;Auvergne-Rhône-Alpes;261.59599999999995;Zone GRTgaz
21/12/2021;Auvergne-Rhône-Alpes;812.086;Zone GRTgaz
19/09/2020;Auvergne-Rhône-Alpes;260.211;Zone GRTgaz
26/06/2024;Auvergne-Rhône-Alpes;1777.8243564000004;Zone GRTgaz
11/09/2017;Auvergne-Rhône-Alpes;98.90399999999998;Zone GRTgaz
29/11/2024;Auvergne-Rhône-Alpes;1920.0973067999996;Zone GRTgaz
28/11/2024;Auvergne-Rhône-Alpes;1930.5704663999998;Zone GRTgaz
10/04/2022;Auvergne-Rhône-Alpes;950.493;Zone GRTgaz
30/03/2023;Auvergne-Rhône-Alpes;1320.195;Zone GRTgaz
08/02/2018;Auvergne-Rhône-Alpes;136.531;Zone GRTgaz
20/11/2018;Auvergne-Rhône-Alpes;125.028;Zone GRTgaz
30/09/2021;Auvergne-Rhône-Alpes;555.784;Zone GRTgaz
14/04/2023;Auvergne-Rhône-Alpes;1369.291;Zone GRTgaz
09/05/2022;Auvergne-Rhône-Alpes;1117.957;Zone GRTgaz
26/02/2018;Auvergne-Rhône-Alpes;103.16599999999998;Zone GRTgaz
29/12/2021;Auvergne-Rhône-Alpes;775.767;Zone GRTgaz
02/03/2021;Auvergne-Rhône-Alpes;404.499;Zone GRTgaz
20/06/2022;Auvergne-Rhône-Alpes;984.115;Zone GRTgaz
16/05/2024;Auvergne-Rhône-Alpes;1792.5324984;Zone GRTgaz
21/11/2020;Auvergne-Rhône-Alpes;280.803;Zone GRTgaz
27/04/2023;Auvergne-Rhône-Alpes;1304.956;Zone GRTgaz
31/08/2023;Auvergne-Rhône-Alpes;1258.808;Zone GRTgaz
15/03/2022;Auvergne-Rhône-Alpes;949.638;Zone GRTgaz
06/08/2024;Auvergne-Rhône-Alpes;1778.0840297999998;Zone GRTgaz
19/04/2018;Auvergne-Rhône-Alpes;118.235;Zone GRTgaz
27/03/2020;Auvergne-Rhône-Alpes;280.919;Zone GRTgaz
09/09/2024;Auvergne-Rhône-Alpes;1856.9144573999995;Zone GRTgaz
19/04/2019;Auvergne-Rhône-Alpes;192.508;Zone GRTgaz
25/02/2021;Auvergne-Rhône-Alpes;400.242;Zone GRTgaz
20/02/2020;Auvergne-Rhône-Alpes;286.879;Zone GRTgaz
18/01/2022;Auvergne-Rhône-Alpes;750.788;Zone GRTgaz
15/06/2017;Auvergne-Rhône-Alpes;65.983;Zone GRTgaz
27/09/2020;Auvergne-Rhône-Alpes;316.977;Zone GRTgaz
26/01/2021;Auvergne-Rhône-Alpes;382.357;Zone GRTgaz
06/07/2019;Auvergne-Rhône-Alpes;185.561;Zone GRTgaz
14/12/2019;Auvergne-Rhône-Alpes;259.155;Zone GRTgaz
09/03/2019;Auvergne-Rhône-Alpes;197.654;Zone GRTgaz
04/06/2021;Auvergne-Rhône-Alpes;442.326;Zone GRTgaz
07/06/2019;Auvergne-Rhône-Alpes;197.341;Zone GRTgaz
16/03/2019;Auvergne-Rhône-Alpes;165.58;Zone GRTgaz
19/01/2024;Auvergne-Rhône-Alpes;5.8942854;Zone Teréga
23/01/2024;Auvergne-Rhône-Alpes;5.1343146;Zone Teréga
09/03/2024;Auvergne-Rhône-Alpes;4.030452;Zone Teréga
25/03/2024;Auvergne-Rhône-Alpes;6.1439328;Zone Teréga
26/03/2024;Auvergne-Rhône-Alpes;5.5774638;Zone Teréga
30/03/2024;Auvergne-Rhône-Alpes;5.4150426;Zone Teréga
14/04/2024;Auvergne-Rhône-Alpes;6.602121;Zone Teréga
19/06/2024;Auvergne-Rhône-Alpes;5.6265912;Zone Teréga
05/08/2024;Auvergne-Rhône-Alpes;5.669703;Zone Teréga
14/09/2024;Auvergne-Rhône-Alpes;4.3703334;Zone Teréga
26/11/2024;Auvergne-Rhône-Alpes;0.3238398;Zone Teréga
08/12/2023;Auvergne-Rhône-Alpes;4.777389;Zone Teréga
10/02/2024;Auvergne-Rhône-Alpes;8.8770204;Zone Teréga
15/02/2024;Auvergne-Rhône-Alpes;7.0693326;Zone Teréga
31/03/2024;Auvergne-Rhône-Alpes;5.4360972;Zone Teréga
15/04/2024;Auvergne-Rhône-Alpes;6.9189426;Zone Teréga
18/04/2024;Auvergne-Rhône-Alpes;7.6929498;Zone Teréga
29/04/2024;Auvergne-Rhône-Alpes;6.7134096;Zone Teréga
01/05/2024;Auvergne-Rhône-Alpes;5.0460858;Zone Teréga
30/05/2024;Auvergne-Rhône-Alpes;6.5880846;Zone Teréga
13/06/2024;Auvergne-Rhône-Alpes;6.41664;Zone Teréga
30/06/2024;Auvergne-Rhône-Alpes;5.1002262;Zone Teréga
05/07/2024;Auvergne-Rhône-Alpes;5.734872;Zone Teréga
13/07/2024;Auvergne-Rhône-Alpes;6.4026036;Zone Teréga
19/08/2024;Auvergne-Rhône-Alpes;6.582069;Zone Teréga
13/09/2024;Auvergne-Rhône-Alpes;7.1425224;Zone Teréga
04/11/2024;Auvergne-Rhône-Alpes;6.7645422;Zone Teréga
07/11/2024;Auvergne-Rhône-Alpes;6.3374346;Zone Teréga
08/11/2021;Auvergne-Rhône-Alpes;750.317;Zone GRTgaz
04/02/2022;Auvergne-Rhône-Alpes;855.081;Zone GRTgaz
17/01/2024;Auvergne-Rhône-Alpes;1689.8742792;Zone GRTgaz
12/01/2021;Auvergne-Rhône-Alpes;353.023;Zone GRTgaz
04/04/2023;Auvergne-Rhône-Alpes;1328.279;Zone GRTgaz
24/04/2019;Auvergne-Rhône-Alpes;173.17;Zone GRTgaz
16/12/2023;Auvergne-Rhône-Alpes;1504.369;Zone GRTgaz
28/06/2020;Auvergne-Rhône-Alpes;266.994;Zone GRTgaz
12/11/2020;Auvergne-Rhône-Alpes;332.99;Zone GRTgaz
01/06/2024;Auvergne-Rhône-Alpes;1742.8135644000001;Zone GRTgaz
29/02/2020;Auvergne-Rhône-Alpes;272.024;Zone GRTgaz
12/04/2018;Auvergne-Rhône-Alpes;141.655;Zone GRTgaz
24/09/2022;Auvergne-Rhône-Alpes;1081.132;Zone GRTgaz
14/03/2022;Auvergne-Rhône-Alpes;945.175;Zone GRTgaz
22/03/2018;Auvergne-Rhône-Alpes;129.585;Zone GRTgaz
05/11/2017;Auvergne-Rhône-Alpes;112.434;Zone GRTgaz
09/11/2018;Auvergne-Rhône-Alpes;132.014;Zone GRTgaz
14/06/2021;Auvergne-Rhône-Alpes;521.347;Zone GRTgaz
07/10/2017;Auvergne-Rhône-Alpes;80.143;Zone GRTgaz
14/08/2017;Auvergne-Rhône-Alpes;77.965;Zone GRTgaz
26/12/2018;Auvergne-Rhône-Alpes;89.95699999999998;Zone GRTgaz
22/08/2018;Auvergne-Rhône-Alpes;107.309;Zone GRTgaz
17/09/2021;Auvergne-Rhône-Alpes;631.369;Zone GRTgaz
13/06/2021;Auvergne-Rhône-Alpes;476.579;Zone GRTgaz
15/04/2019;Auvergne-Rhône-Alpes;158.342;Zone GRTgaz
17/01/2018;Auvergne-Rhône-Alpes;118.40199999999997;Zone GRTgaz
26/09/2019;Auvergne-Rhône-Alpes;221.26;Zone GRTgaz
11/06/2021;Auvergne-Rhône-Alpes;547.457;Zone GRTgaz
29/05/2022;Auvergne-Rhône-Alpes;850.821;Zone GRTgaz
30/09/2020;Auvergne-Rhône-Alpes;305.223;Zone GRTgaz
18/08/2020;Auvergne-Rhône-Alpes;287.759;Zone GRTgaz
18/06/2018;Auvergne-Rhône-Alpes;134.411;Zone GRTgaz
19/07/2024;Auvergne-Rhône-Alpes;1833.0495695999996;Zone GRTgaz
04/06/2023;Auvergne-Rhône-Alpes;1275.476;Zone GRTgaz
02/06/2020;Auvergne-Rhône-Alpes;260.861;Zone GRTgaz
17/06/2017;Auvergne-Rhône-Alpes;71.39799999999998;Zone GRTgaz
16/08/2019;Auvergne-Rhône-Alpes;172.555;Zone GRTgaz
12/02/2019;Auvergne-Rhône-Alpes;150.195;Zone GRTgaz
30/04/2019;Auvergne-Rhône-Alpes;171.34599999999998;Zone GRTgaz
02/09/2018;Auvergne-Rhône-Alpes;95.656;Zone GRTgaz
27/04/2019;Auvergne-Rhône-Alpes;163.604;Zone GRTgaz
12/02/2017;Auvergne-Rhône-Alpes;77.815;Zone GRTgaz
15/11/2016;Auvergne-Rhône-Alpes;39.642999999999994;Zone GRTgaz
26/03/2017;Auvergne-Rhône-Alpes;113.867;Zone GRTgaz
05/02/2017;Auvergne-Rhône-Alpes;104.15099999999998;Zone GRTgaz
21/05/2017;Auvergne-Rhône-Alpes;99.12;Zone GRTgaz
05/10/2016;Auvergne-Rhône-Alpes;30.499999999999996;Zone GRTgaz
13/09/2016;Auvergne-Rhône-Alpes;7.423;Zone GRTgaz
10/11/2016;Auvergne-Rhône-Alpes;50.291999999999994;Zone GRTgaz
09/10/2023;Auvergne-Rhône-Alpes;1452.975;Zone GRTgaz
03/10/2023;Auvergne-Rhône-Alpes;1503.857;Zone GRTgaz
30/08/2022;Auvergne-Rhône-Alpes;1106.014;Zone GRTgaz
24/02/2024;Auvergne-Rhône-Alpes;6.762537;Zone Teréga
25/02/2024;Auvergne-Rhône-Alpes;5.1503562;Zone Teréga
27/02/2024;Auvergne-Rhône-Alpes;7.063317;Zone Teréga
15/03/2024;Auvergne-Rhône-Alpes;5.6265912;Zone Teréga
24/03/2024;Auvergne-Rhône-Alpes;4.9488336;Zone Teréga
28/05/2024;Auvergne-Rhône-Alpes;6.9951402;Zone Teréga
01/06/2024;Auvergne-Rhône-Alpes;9.1046106;Zone Teréga
14/07/2024;Auvergne-Rhône-Alpes;6.6051288;Zone Teréga
25/08/2024;Auvergne-Rhône-Alpes;5.118273;Zone Teréga
16/09/2024;Auvergne-Rhône-Alpes;4.757337;Zone Teréga
13/11/2024;Auvergne-Rhône-Alpes;5.7368772;Zone Teréga
05/11/2018;Auvergne-Rhône-Alpes;105.235;Zone GRTgaz
19/08/2018;Auvergne-Rhône-Alpes;93.12399999999998;Zone GRTgaz
25/09/2017;Auvergne-Rhône-Alpes;96.89;Zone GRTgaz
30/01/2017;Auvergne-Rhône-Alpes;101.50599999999999;Zone GRTgaz
08/09/2016;Auvergne-Rhône-Alpes;19.541000000000004;Zone GRTgaz
25/06/2017;Auvergne-Rhône-Alpes;68.535;Zone GRTgaz
04/12/2023;Auvergne-Rhône-Alpes;1468.296;Zone GRTgaz
05/05/2021;Auvergne-Rhône-Alpes;413.435;Zone GRTgaz
12/03/2023;Auvergne-Rhône-Alpes;1303.712;Zone GRTgaz
15/06/2020;Auvergne-Rhône-Alpes;267.84;Zone GRTgaz
22/01/2019;Auvergne-Rhône-Alpes;139.754;Zone GRTgaz
12/02/2023;Auvergne-Rhône-Alpes;1348.857;Zone GRTgaz
20/01/2021;Auvergne-Rhône-Alpes;373.817;Zone GRTgaz
26/03/2021;Auvergne-Rhône-Alpes;440.13;Zone GRTgaz
15/04/2023;Auvergne-Rhône-Alpes;1309.104;Zone GRTgaz
30/08/2024;Auvergne-Rhône-Alpes;1733.2176797999996;Zone GRTgaz
10/10/2020;Auvergne-Rhône-Alpes;308.902;Zone GRTgaz
13/09/2020;Auvergne-Rhône-Alpes;311.869;Zone GRTgaz
17/10/2021;Auvergne-Rhône-Alpes;585.014;Zone GRTgaz
24/11/2022;Auvergne-Rhône-Alpes;1116.841;Zone GRTgaz
18/05/2019;Auvergne-Rhône-Alpes;193.885;Zone GRTgaz
20/09/2021;Auvergne-Rhône-Alpes;603.251;Zone GRTgaz
24/08/2017;Auvergne-Rhône-Alpes;81.08099999999999;Zone GRTgaz
03/02/2018;Auvergne-Rhône-Alpes;123.3;Zone GRTgaz
18/11/2016;Auvergne-Rhône-Alpes;48.842;Zone GRTgaz
22/04/2017;Auvergne-Rhône-Alpes;132.416;Zone GRTgaz
20/05/2019;Auvergne-Rhône-Alpes;193.027;Zone GRTgaz
22/07/2021;Auvergne-Rhône-Alpes;505.407;Zone GRTgaz
10/02/2019;Auvergne-Rhône-Alpes;104.925;Zone GRTgaz
15/02/2021;Auvergne-Rhône-Alpes;335.973;Zone GRTgaz
12/03/2019;Auvergne-Rhône-Alpes;152.79399999999998;Zone GRTgaz
27/11/2019;Auvergne-Rhône-Alpes;218.692;Zone GRTgaz
16/04/2018;Auvergne-Rhône-Alpes;134.56;Zone GRTgaz
05/01/2018;Auvergne-Rhône-Alpes;85.34499999999998;Zone GRTgaz
20/02/2019;Auvergne-Rhône-Alpes;155.151;Zone GRTgaz
20/07/2018;Auvergne-Rhône-Alpes;120.773;Zone GRTgaz
18/12/2016;Auvergne-Rhône-Alpes;60.62899999999999;Zone GRTgaz
06/08/2019;Auvergne-Rhône-Alpes;170.253;Zone GRTgaz
14/06/2018;Auvergne-Rhône-Alpes;141.022;Zone GRTgaz
20/10/2017;Auvergne-Rhône-Alpes;119.973;Zone GRTgaz
21/10/2017;Auvergne-Rhône-Alpes;84.771;Zone GRTgaz
31/07/2019;Auvergne-Rhône-Alpes;148.637;Zone GRTgaz
20/03/2017;Auvergne-Rhône-Alpes;66.376;Zone GRTgaz
24/08/2021;Auvergne-Rhône-Alpes;592.178;Zone GRTgaz
07/02/2017;Auvergne-Rhône-Alpes;91.96099999999998;Zone GRTgaz
14/02/2020;Auvergne-Rhône-Alpes;295.576;Zone GRTgaz
20/01/2024;Auvergne-Rhône-Alpes;1536.2539019999997;Zone GRTgaz
20/08/2024;Auvergne-Rhône-Alpes;1716.7960944000001;Zone GRTgaz
23/11/2021;Auvergne-Rhône-Alpes;721.175;Zone GRTgaz
16/10/2024;Auvergne-Rhône-Alpes;1883.7771191999998;Zone GRTgaz
16/06/2021;Auvergne-Rhône-Alpes;527.037;Zone GRTgaz
11/10/2018;Auvergne-Rhône-Alpes;127.59499999999998;Zone GRTgaz
20/06/2020;Auvergne-Rhône-Alpes;290.945;Zone GRTgaz
25/08/2020;Auvergne-Rhône-Alpes;301.468;Zone GRTgaz
26/01/2024;Auvergne-Rhône-Alpes;1689.1674462;Zone GRTgaz
16/07/2020;Auvergne-Rhône-Alpes;225.083;Zone GRTgaz
11/09/2022;Auvergne-Rhône-Alpes;955.64;Zone GRTgaz
21/09/2022;Auvergne-Rhône-Alpes;1117.12;Zone GRTgaz
15/12/2020;Auvergne-Rhône-Alpes;355.364;Zone GRTgaz
31/10/2019;Auvergne-Rhône-Alpes;241.609;Zone GRTgaz
26/02/2023;Auvergne-Rhône-Alpes;1248.357;Zone GRTgaz
13/04/2018;Auvergne-Rhône-Alpes;134.9;Zone GRTgaz
11/05/2017;Auvergne-Rhône-Alpes;115.772;Zone GRTgaz
20/09/2023;Auvergne-Rhône-Alpes;1349.394;Zone GRTgaz
16/04/2022;Auvergne-Rhône-Alpes;1039.661;Zone GRTgaz
31/07/2017;Auvergne-Rhône-Alpes;100.93599999999998;Zone GRTgaz
01/10/2022;Auvergne-Rhône-Alpes;1115.059;Zone GRTgaz
02/04/2024;Auvergne-Rhône-Alpes;1688.0254847999995;Zone GRTgaz
29/05/2020;Auvergne-Rhône-Alpes;301.854;Zone GRTgaz
25/12/2021;Auvergne-Rhône-Alpes;819.061;Zone GRTgaz
23/06/2024;Auvergne-Rhône-Alpes;1734.9461622;Zone GRTgaz
01/04/2018;Auvergne-Rhône-Alpes;129.968;Zone GRTgaz
12/11/2021;Auvergne-Rhône-Alpes;728.283;Zone GRTgaz
04/11/2023;Auvergne-Rhône-Alpes;1347.182;Zone GRTgaz
13/12/2023;Auvergne-Rhône-Alpes;1573.607;Zone GRTgaz
13/12/2020;Auvergne-Rhône-Alpes;321.72;Zone GRTgaz
19/10/2022;Auvergne-Rhône-Alpes;1164.841;Zone GRTgaz
23/06/2022;Auvergne-Rhône-Alpes;1008.595;Zone GRTgaz
07/11/2022;Auvergne-Rhône-Alpes;1057.503;Zone GRTgaz
30/09/2024;Auvergne-Rhône-Alpes;1757.236968;Zone GRTgaz
17/11/2024;Auvergne-Rhône-Alpes;1760.2036613999999;Zone GRTgaz
16/08/2021;Auvergne-Rhône-Alpes;502.832;Zone GRTgaz
14/08/2022;Auvergne-Rhône-Alpes;867.965;Zone GRTgaz
23/11/2017;Auvergne-Rhône-Alpes;106.06;Zone GRTgaz
01/02/2022;Auvergne-Rhône-Alpes;806.206;Zone GRTgaz
28/09/2022;Auvergne-Rhône-Alpes;1145.137;Zone GRTgaz
08/01/2023;Auvergne-Rhône-Alpes;1307.475;Zone GRTgaz
20/03/2021;Auvergne-Rhône-Alpes;405.12;Zone GRTgaz
21/03/2021;Auvergne-Rhône-Alpes;374.049;Zone GRTgaz
08/10/2022;Auvergne-Rhône-Alpes;1168.488;Zone GRTgaz
28/06/2021;Auvergne-Rhône-Alpes;493.978;Zone GRTgaz
24/09/2021;Auvergne-Rhône-Alpes;566.253;Zone GRTgaz
01/06/2022;Auvergne-Rhône-Alpes;992.107;Zone GRTgaz
18/03/2019;Auvergne-Rhône-Alpes;166.836;Zone GRTgaz
06/05/2023;Auvergne-Rhône-Alpes;1408.093;Zone GRTgaz
06/11/2018;Auvergne-Rhône-Alpes;116.421;Zone GRTgaz
15/09/2023;Auvergne-Rhône-Alpes;1427.423;Zone GRTgaz
19/10/2019;Auvergne-Rhône-Alpes;231.116;Zone GRTgaz
01/01/2020;Auvergne-Rhône-Alpes;294.998;Zone GRTgaz
