annee;nom_iris;code_iris;type_iris;nom_commune;code_commune;domaine_de_tension;nb_sites_photovoltaique_enedis;energie_produite_annuelle_photovoltaique_enedis_mwh;nb_sites_eolien_enedis;energie_produite_annuelle_eolien_enedis_mwh;nb_sites_hydraulique_enedis;energie_produite_annuelle_hydraulique_enedis_mwh;nb_sites_bio_energie_enedis;energie_produite_annuelle_bio_energie_enedis_mwh;nb_sites_cogeneration_enedis;energie_produite_annuelle_cogeneration_enedis_mwh;nb_sites_autres_filieres_enedis;energie_produite_annuelle_autres_filieres_enedis_mwh;gid
2019;Cailloux-sur-Fontaines (commune non irisée);690330000;Z;Cailloux-sur-Fontaines;69033;BT <= 36 kVA;40;125,96366353789988;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;182
2020;Cailloux-sur-Fontaines (commune non irisée);690330000;Z;Cailloux-sur-Fontaines;69033;BT <= 36 kVA;45;134,97433377220375;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;183
2020;Cailloux-sur-Fontaines (commune non irisée);690330000;Z;Cailloux-sur-Fontaines;69033;BT > 36 kVA;1;13,174;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;184
2021;Cailloux-sur-Fontaines (commune non irisée);690330000;Z;Cailloux-sur-Fontaines;69033;BT <= 36 kVA;49;129,783;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;185
2021;Cailloux-sur-Fontaines (commune non irisée);690330000;Z;Cailloux-sur-Fontaines;69033;BT > 36 kVA;1;18,764;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;186
2022;Cailloux-sur-Fontaines (commune non irisée);690330000;Z;Cailloux-sur-Fontaines;69033;BT <= 36 kVA;59;147,675;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;187
2022;Cailloux-sur-Fontaines (commune non irisée);690330000;Z;Cailloux-sur-Fontaines;69033;BT > 36 kVA;1;4,084;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;188
2023;Cailloux-sur-Fontaines (commune non irisée);690330000;Z;Cailloux-sur-Fontaines;69033;BT <= 36 kVA;76;171,409;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;189
2023;Cailloux-sur-Fontaines (commune non irisée);690330000;Z;Cailloux-sur-Fontaines;69033;BT > 36 kVA;3;18,248;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;190
2015;Cuire-Le-Haut;690340101;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;191
2016;Cuire-Le-Haut;690340101;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;192
2017;Cuire-Le-Haut;690340101;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;193
2018;Cuire-Le-Haut;690340101;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;194
2019;Cuire-Le-Haut;690340101;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;195
2020;Cuire-Le Haut;690340101;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;196
2021;Cuire-Le Haut;690340101;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;197
2022;Cuire-Le Haut;690340101;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;198
2023;Cuire-Le Haut;690340101;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;199
2015;Cuire-Le-Bas;690340102;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;200
2016;Cuire-Le-Bas;690340102;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;201
2017;Cuire-Le-Bas;690340102;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;202
2018;Cuire-Le-Bas;690340102;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;203
2019;Cuire-Le-Bas;690340102;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;204
2020;Cuire-Le Bas;690340102;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;205
2021;Cuire-Le Bas;690340102;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;206
2022;Cuire-Le Bas;690340102;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;207
2023;Cuire-Le Bas;690340102;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;208
2015;Pierre-Brunier;690340103;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;209
2016;Pierre-Brunier;690340103;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;210
2017;Pierre-Brunier;690340103;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;211
2018;Pierre-Brunier;690340103;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;212
2019;Pierre-Brunier;690340103;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;213
2020;Pierre Brunier;690340103;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;214
2021;Pierre Brunier;690340103;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;215
2022;Pierre Brunier;690340103;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;216
2023;Pierre Brunier;690340103;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;217
2015;Coste-Croix-Rousse;690340104;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;218
2016;Coste-Croix-Rousse;690340104;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;219
2017;Coste-Croix-Rousse;690340104;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;220
2018;Coste-Croix-Rousse;690340104;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;221
2019;Coste-Croix-Rousse;690340104;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;222
2020;Coste-Croix-Rousse;690340104;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;223
2021;Coste-Croix-Rousse;690340104;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;224
2022;Coste-Croix-Rousse;690340104;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;225
2023;Coste-Croix-Rousse;690340104;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;226
2015;Coste-Nord;690340105;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;227
2016;Coste-Nord;690340105;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;228
2017;Coste-Nord;690340105;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;229
2018;Coste-Nord;690340105;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;230
2019;Coste-Nord;690340105;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;231
2020;Coste Nord;690340105;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;232
2021;Coste Nord;690340105;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;233
2022;Coste Nord;690340105;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;234
2023;Coste Nord;690340105;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;235
2015;Centre-Bourg;690340201;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;236
2016;Centre-Bourg;690340201;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;237
2017;Centre-Bourg;690340201;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;238
2018;Centre-Bourg;690340201;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;239
2019;Centre-Bourg;690340201;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;240
2020;Centre-Bourg;690340201;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;241
2021;Centre-Bourg;690340201;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;242
2022;Centre-Bourg;690340201;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;243
2023;Centre-Bourg;690340201;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;244
2015;Vernay;690340301;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;245
2016;Vernay;690340301;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;246
2017;Vernay;690340301;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;247
2018;Vernay;690340301;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;248
2019;Vernay;690340301;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;249
2020;Vernay;690340301;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;250
2021;Vernay;690340301;H;Caluire-et-Cuire;69034;BT <= 36 kVA;11;19,632;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;251
2022;Vernay;690340301;H;Caluire-et-Cuire;69034;BT <= 36 kVA;11;24,591;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;252
2023;Vernay;690340301;H;Caluire-et-Cuire;69034;BT <= 36 kVA;12;24,064;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;253
2015;Jean-Moulin de-Gaulle;690340302;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;254
2016;Jean-Moulin de-Gaulle;690340302;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;255
2017;Jean-Moulin de-Gaulle;690340302;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;256
2018;Jean-Moulin de-Gaulle;690340302;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;257
2019;Jean-Moulin de-Gaulle;690340302;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;258
2020;Jean Moulin-de Gaulle;690340302;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;259
2021;Jean Moulin-de Gaulle;690340302;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;260
2022;Jean Moulin-de Gaulle;690340302;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;261
2023;Jean Moulin-de Gaulle;690340302;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;262
2015;Montchoisi;690340303;H;Caluire-et-Cuire;69034;BT <= 36 kVA;10;26,02666942963912;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;263
2016;Montchoisi;690340303;H;Caluire-et-Cuire;69034;BT <= 36 kVA;13;35,73119124079573;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;264
2017;Montchoisi;690340303;H;Caluire-et-Cuire;69034;BT <= 36 kVA;13;38,897;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;265
2018;Montchoisi;690340303;H;Caluire-et-Cuire;69034;BT <= 36 kVA;13;36,93278909422733;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;266
2019;Montchoisi;690340303;H;Caluire-et-Cuire;69034;BT <= 36 kVA;13;39,62471546405683;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;267
2020;Montchoisi;690340303;H;Caluire-et-Cuire;69034;BT <= 36 kVA;14;35,292402806354815;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;268
2021;Montchoisi;690340303;H;Caluire-et-Cuire;69034;BT <= 36 kVA;14;31,907;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;269
2022;Montchoisi;690340303;H;Caluire-et-Cuire;69034;BT <= 36 kVA;14;35,537;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;270
2023;Montchoisi;690340303;H;Caluire-et-Cuire;69034;BT <= 36 kVA;20;43,177;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;271
2015;Magnolles Pasteur;690340401;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;272
2016;Magnolles Pasteur;690340401;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;273
2017;Magnolles Pasteur;690340401;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;274
2018;Magnolles Pasteur;690340401;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;275
2019;Magnolles Pasteur;690340401;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;276
2020;Magnolles-Pasteur;690340401;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;277
2021;Magnolles-Pasteur;690340401;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;278
2022;Magnolles-Pasteur;690340401;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;279
2023;Magnolles-Pasteur;690340401;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;280
2015;Magnolles Aristide-Briand;690340402;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;281
2016;Magnolles Aristide-Briand;690340402;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;282
2017;Magnolles Aristide-Briand;690340402;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;283
2018;Magnolles Aristide-Briand;690340402;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;284
2019;Magnolles Aristide-Briand;690340402;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;285
2020;Magnolles-Aristide Briand;690340402;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;286
2021;Magnolles-Aristide Briand;690340402;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;287
2022;Magnolles-Aristide Briand;690340402;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;288
2023;Magnolles-Aristide Briand;690340402;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;289
2015;Bissardon;690340403;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;290
2016;Bissardon;690340403;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;291
2017;Bissardon;690340403;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;292
2018;Bissardon;690340403;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;293
2019;Bissardon;690340403;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;294
2020;Bissardon;690340403;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;295
2021;Bissardon;690340403;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;296
2022;Bissardon;690340403;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;297
2023;Bissardon;690340403;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;298
2022;Pasteur;690340501;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;299
2023;Pasteur;690340501;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;300
2015;Montessuy-Ouest;690340502;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;301
2016;Montessuy-Ouest;690340502;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;302
2017;Montessuy-Ouest;690340502;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;303
2018;Montessuy-Ouest;690340502;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;304
2019;Montessuy-Ouest;690340502;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;305
2020;Montessuy Ouest;690340502;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;306
2021;Montessuy Ouest;690340502;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;307
2022;Montessuy Ouest;690340502;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;308
2023;Montessuy Ouest;690340502;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;309
2015;Montessuy-Est;690340503;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;310
2016;Montessuy-Est;690340503;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;311
2017;Montessuy-Est;690340503;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;312
2018;Montessuy-Est;690340503;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;313
2019;Montessuy-Est;690340503;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;314
2020;Montessuy Est;690340503;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;315
2021;Montessuy Est;690340503;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;316
2022;Montessuy Est;690340503;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;317
2023;Montessuy Est;690340503;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;318
2015;Marechal-Foch;690340601;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;319
2016;Marechal-Foch;690340601;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;320
2017;Marechal-Foch;690340601;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;321
2018;Maréchal-Foch;690340601;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;322
2019;Maréchal-Foch;690340601;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;323
2020;Maréchal Foch;690340601;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;324
2021;Maréchal Foch;690340601;H;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;325
2022;Maréchal Foch;690340601;H;Caluire-et-Cuire;69034;BT <= 36 kVA;10;16,94;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;326
2023;Maréchal Foch;690340601;H;Caluire-et-Cuire;69034;BT <= 36 kVA;12;27,22;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;327
2015;Vassieux;690340602;H;Caluire-et-Cuire;69034;BT <= 36 kVA;14;27,300114120272443;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;328
2016;Vassieux;690340602;H;Caluire-et-Cuire;69034;BT <= 36 kVA;14;29,745211865552452;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;329
2017;Vassieux;690340602;H;Caluire-et-Cuire;69034;BT <= 36 kVA;15;36,402;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;330
2018;Vassieux;690340602;H;Caluire-et-Cuire;69034;BT <= 36 kVA;15;35,96986525725027;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;331
2019;Vassieux;690340602;H;Caluire-et-Cuire;69034;BT <= 36 kVA;16;39,823602499117186;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;332
2019;Vassieux;690340602;H;Caluire-et-Cuire;69034;HTA;0;0,0;0;0,0;1;74,27766666666668;0;0,0;0;0,0;0;0,0;333
2020;Vassieux;690340602;H;Caluire-et-Cuire;69034;BT <= 36 kVA;18;39,386942914490874;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;334
2020;Vassieux;690340602;H;Caluire-et-Cuire;69034;HTA;0;0,0;0;0,0;1;7,02;0;0,0;0;0,0;0;0,0;335
2021;Vassieux;690340602;H;Caluire-et-Cuire;69034;BT <= 36 kVA;23;41,505;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;336
2021;Vassieux;690340602;H;Caluire-et-Cuire;69034;HTA;0;0,0;0;0,0;1;8,615;0;0,0;0;0,0;0;0,0;337
2022;Vassieux;690340602;H;Caluire-et-Cuire;69034;BT <= 36 kVA;24;50,386;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;338
2022;Vassieux;690340602;H;Caluire-et-Cuire;69034;HTA;0;0,0;0;0,0;1;0,0;0;0,0;0;0,0;0;0,0;339
2023;Vassieux;690340602;H;Caluire-et-Cuire;69034;BT <= 36 kVA;32;61,198;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;340
2023;Vassieux;690340602;H;Caluire-et-Cuire;69034;HTA;0;0,0;0;0,0;1;0,398;0;0,0;0;0,0;0;0,0;341
2015;Perica-Caluire;690340701;A;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;342
2015;Perica-Caluire;690340701;A;Caluire-et-Cuire;69034;BT > 36 kVA;1;83,456;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;343
2016;Perica-Caluire;690340701;A;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;344
2016;Perica-Caluire;690340701;A;Caluire-et-Cuire;69034;BT > 36 kVA;1;100,049;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;345
2017;Perica-Caluire;690340701;A;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;346
2017;Perica-Caluire;690340701;A;Caluire-et-Cuire;69034;BT > 36 kVA;1;107,574;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;347
2018;Perica-Caluire;690340701;A;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;348
2018;Perica-Caluire;690340701;A;Caluire-et-Cuire;69034;BT > 36 kVA;1;105,54466666666667;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;349
2019;Perica-Caluire;690340701;A;Caluire-et-Cuire;69034;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;350
2019;Perica-Caluire;690340701;A;Caluire-et-Cuire;69034;BT > 36 kVA;1;109,0885;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;351
